Hostname,Last Seen,First Seen,Platform,OS Version,OS Build,OS Product Name,Kernel Version,Model,Manufacturer,Type,Chassis,Last Reboot,OU,Site,Prevention Policy,Response Policy,Sensor Update Policy,USB Device Policy,Kubernetes Admission Control Policy,Host ID,Local IP,Connection IP,Default Gateway IP,External IP,Domain,MAC Address,Connection MAC Address,Status,CPUID,Serial Number,Sensor Version,Sensor Tags,Cloud Service Provider,Cloud Service Account ID,Cloud Service Instance ID,Cloud Service Zone/Group,Kubernetes Cluster ID,Kubernetes Server Git Version,Kubernetes Server Version,RFM,Linux Sensor Mode,Deployment Type,Email,Pod ID,Pod Name,Pod Namespace,Pod Labels,Pod Annotations,Pod IP4,Pod IP6,Pod Hostname,Pod Host IP4,Pod Host IP6,Pod Service Account Name,Host Groups
LOFT-M3504,2023-10-04T16:19:33Z,2023-08-15T17:30:40Z,Mac,Ventura (13),22G120,,22.6.0,"MacBookPro16,1",Apple Inc.,Workstation,Laptop,,,,"General-Prevention-Mac
13 Sep 23 18:51 UTC","General-Response-Mac
15 Aug 23 17:32 UTC","General-Sensor-Mac
19 Sep 23 14:52 UTC",No policy,No policy,7b818fe9c3ba4097a0757b21101d59c6,100.127.100.1,52.8.45.162,,177.36.186.250,,88-66-5a-07-c8-1f,,normal,591594,C02FG0LCMD6P,6.58.17102.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Mac,LF_Mac_Scan_Agendado"
CP-W0273,2023-09-25T17:54:08Z,2023-06-30T22:25:43Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.963,Latitude 3490,Dell Inc.,Workstation,Laptop,2023-09-25T17:25:47Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:16 UTC","General-Response-Windows
30 Jun 23 22:27 UTC","General-Sensor-Windows
29 Aug 23 17:06 UTC",No policy,No policy,6d2488861f404bac8925f222e5b94f30,10.111.140.244,10.111.140.244,10.111.140.1,200.170.190.57,,0c-96-e6-ec-51-89,0c-96-e6-ec-51-89,normal,526058,90P8VW2,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
LOFT-W3213,2023-10-04T19:58:08Z,2022-05-16T19:32:39Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3448,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-10-04T12:55:15Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:15 UTC","General-Response-Windows
16 May 22 19:32 UTC","General-Sensor-Windows
29 Aug 23 14:59 UTC",No policy,No policy,0d912dbbb5f34ecea67fa015a75aef00,10.10.140.104,10.10.140.104,10.10.140.1,187.72.41.41,,00-d7-6d-11-43-8d,00-d7-6d-11-43-8d,normal,526017,6JBPSH3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFTW-6430,2023-10-04T19:54:02Z,2023-03-17T19:01:50Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3448,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-26T07:13:45Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:17 UTC","General-Response-Windows
17 Mar 23 19:02 UTC","General-Sensor-Windows
29 Aug 23 17:30 UTC",No policy,No policy,1a7a88bec9994c4fa7e2fa0ac436043a,192.168.0.51,192.168.0.51,192.168.0.1,201.17.211.245,,00-d7-6d-63-7a-3b,00-d7-6d-63-7a-3b,normal,526017,6PJXPP3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFT-SPW-3025,2023-08-23T19:10:09Z,2021-06-15T16:49:20Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3324,Latitude 3410,Dell Inc.,Workstation,Laptop,2023-08-21T19:10:25Z,,,"General-Prevention-Windows-Workstation
05 Jul 23 19:24 UTC","General-Response-Windows
15 Jun 21 16:51 UTC","General-Sensor-Windows
06 Jul 23 18:03 UTC",No policy,No policy,9710bf950d9943588262921cb124a38d,10.10.50.52,192.168.15.23,192.168.15.1,177.9.7.13,,70-cf-49-e5-16-9f,70-cf-49-e5-16-9f,normal,526060,6RVF4F3,6.49.16303.0,,,,,,,,,no,,,,,,,,,,,,,,,CS-GRP-BR-Windows
CP-CWB-W1104,2023-10-04T19:57:17Z,2022-11-30T15:00:50Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2283,Aspire A515-54,Acer,Workstation,Laptop,2023-09-18T11:46:38Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:16 UTC","General-Response-Windows
27 Dec 22 16:09 UTC","General-Sensor-Windows
29 Aug 23 15:00 UTC",No policy,No policy,89edf06381624807bf34f393349ec725,10.111.140.86,10.111.140.86,10.111.140.1,200.170.190.57,,48-51-c5-e2-17-15,48-51-c5-e2-17-15,normal,526060,NXHQMAL00T149079469Z00,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
VISTA-W0046,2023-10-03T19:57:25Z,2023-06-13T13:34:52Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2283,Latitude 3410,Dell Inc.,Workstation,Laptop,2023-09-29T12:07:09Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:17 UTC","General-Response-Windows
14 Jun 23 16:05 UTC","General-Sensor-Windows
29 Aug 23 15:01 UTC",No policy,No policy,529967a48c9f486885fc2a3a6c02de75,10.10.10.146,192.168.1.4,192.168.1.1,186.249.199.245,,00-ff-78-de-4e-59,70-cf-49-e4-67-b3,normal,526060,2XVF4F3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
VISTA-W0074,2023-09-19T21:02:41Z,2023-06-28T13:37:26Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3324,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-08T11:17:32Z,,,"General-Prevention-Windows-Workstation
14 Sep 23 13:22 UTC","General-Response-Windows
28 Jun 23 13:38 UTC","General-Sensor-Windows
04 Sep 23 11:20 UTC",No policy,No policy,695327da27264f7cb0b4382ed8944753,10.12.100.10,10.12.100.10,10.12.100.1,160.238.218.10,,c0-25-a5-45-ba-c3,c0-25-a5-45-ba-c3,normal,526017,5CGTQK3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
CP-W3259,2023-10-04T19:43:36Z,2023-07-10T21:20:30Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2283,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-26T11:43:49Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:17 UTC","General-Response-Windows
10 Jul 23 21:22 UTC","General-Sensor-Windows
29 Aug 23 15:01 UTC",No policy,No policy,90bcd8ced464444bba86ff83840fc2da,10.111.140.38,10.111.100.124,10.111.100.1,200.170.190.57,,00-d7-6d-10-b2-5b,c0-25-a5-24-2b-3f,normal,526017,4BZFKH3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
CP-W3021,2023-10-04T19:54:53Z,2022-11-10T16:10:47Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3086,Latitude 3410,Dell Inc.,Workstation,Laptop,2023-10-04T11:57:33Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:17 UTC","General-Response-Windows
30 Nov 22 18:40 UTC","General-Sensor-Windows
29 Aug 23 14:51 UTC",No policy,No policy,4be9884d0116403bbc1b919405d1927d,10.111.100.151,10.111.100.151,10.111.100.1,200.170.190.57,,34-73-5a-e1-b7-03,34-73-5a-e1-b7-03,normal,526060,9ZZ2XF3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
LOFT-W6186,2023-10-04T20:02:40Z,2023-05-18T20:02:11Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3448,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-20T11:25:13Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:16 UTC","General-Response-Windows
18 May 23 20:15 UTC","General-Sensor-Windows
29 Aug 23 14:47 UTC",No policy,No policy,d16e388a64624f7fbd9c59cacfc909d6,192.168.0.184,192.168.0.184,192.168.0.1,191.56.80.141,,b4-45-06-43-6e-a8,b4-45-06-43-6e-a8,normal,526017,GSJXPP3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFT-SPM-2691.local,2023-08-21T18:28:09Z,2023-08-21T18:28:08Z,Mac,Monterey (12),21G320,,21.6.0,"MacBookPro16,1",Apple Inc.,Workstation,Laptop,,,,"General-Prevention-Mac
Changes pending","General-Response-Mac
Changes pending","General-Sensor-Mac
Changes pending",No policy,No policy,155b36f5bb1349f4ae0794c7b7afcf3e,,,,187.72.41.41,,,,normal,591594,C02FJ3VZMD6M,6.42.15503.0,,,,,,,,,no,,,,,,,,,,,,,,,CS-GRP-BR-Mac
LOFT-M2085,2023-10-04T20:07:33Z,2023-07-05T20:28:59Z,Mac,Monterey (12),21G816,,21.6.0,"MacBookPro16,1",Apple Inc.,Workstation,Laptop,,,,"General-Prevention-Mac
13 Sep 23 18:52 UTC","General-Response-Mac
05 Jul 23 20:29 UTC","General-Sensor-Mac
19 Sep 23 14:41 UTC",No policy,No policy,f8c1963c7c124b0c890cc202e3f6635c,192.168.15.100,54.215.176.108,,177.188.168.191,,3c-22-fb-4c-e4-bb,,normal,591594,C02CCGGJMD6M,6.58.17102.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Mac,LF_Mac_Scan_Agendado"
CP-W2130,2023-10-04T19:36:01Z,2022-12-12T17:04:11Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2283,Latitude 3410,Dell Inc.,Workstation,Laptop,2023-09-19T11:59:42Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:17 UTC","General-Response-Windows
12 Dec 22 17:06 UTC","General-Sensor-Windows
29 Aug 23 14:59 UTC",No policy,No policy,d008327e7a0e40588d2732b21294cfd1,10.111.100.204,10.111.100.204,10.111.100.1,200.170.190.57,,b0-7b-25-2d-ec-43,b0-7b-25-2d-ec-43,normal,526060,5HBHB93,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
LOFT-W6332,2023-10-04T20:05:26Z,2022-10-24T15:30:10Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3448,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-21T14:19:55Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:15 UTC","General-Response-Windows
24 Oct 22 15:31 UTC","General-Sensor-Windows
29 Aug 23 15:01 UTC",No policy,No policy,afcc5ec3d97246b581c48d8baafa616b,192.168.0.11,192.168.0.11,192.168.0.1,179.218.9.57,,00-d7-6d-5c-67-78,00-d7-6d-5c-67-78,normal,526017,F89VPP3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFT-M3125,2023-10-04T19:52:50Z,2023-09-19T21:29:35Z,Mac,Ventura (13),22G120,,22.6.0,"MacBookPro18,1",Apple Inc.,Workstation,Other,,,,"General-Prevention-Mac
19 Sep 23 21:31 UTC","General-Response-Mac
19 Sep 23 21:31 UTC","General-Sensor-Mac
19 Sep 23 23:11 UTC",No policy,No policy,83ddb34170c14b3f8855e82145146697,192.168.16.68,,,190.115.66.193,,bc-d0-74-42-79-fd,,normal,4294967295,KYVQW91VC4,6.58.17102.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Mac,LF_Mac_Scan_Agendado"
LOFT-W3695,2023-08-31T20:16:27Z,2022-12-26T17:43:46Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3208,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-08-31T20:16:02Z,,,"General-Prevention-Windows-Workstation
14 Jul 23 17:44 UTC","General-Response-Windows
26 Dec 22 17:44 UTC","General-Sensor-Windows
31 Aug 23 20:08 UTC",No policy,No policy,17467f6e9acc4f628810d894fdccaaea,10.10.50.23,10.10.50.23,10.10.50.1,187.72.41.41,,00-d7-6d-2a-b3-8b,00-d7-6d-2a-b3-8b,normal,526017,4NGRQK3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFT-M3475,2023-08-29T19:19:14Z,2022-12-23T19:02:06Z,Mac,Ventura (13),22G74,,22.6.0,"MacBookPro16,1",Apple Inc.,Workstation,Laptop,,,,"General-Prevention-Mac
10 Jul 23 19:02 UTC","General-Response-Mac
23 Dec 22 19:03 UTC","General-Sensor-Mac
06 Jul 23 18:13 UTC",No policy,No policy,497ffb77d68d4e7b9cd8de8b353d6964,192.168.15.92,,,179.100.44.21,,88-66-5a-51-a9-b2,,normal,591594,C02G50FAMD6M,6.42.15503.0,,,,,,,,,no,,,,,,,,,,,,,,,CS-GRP-BR-Mac
LOFT-W6364,2023-10-04T19:46:24Z,2023-05-15T18:36:02Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3448,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-10-04T14:02:22Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:16 UTC","General-Response-Windows
15 May 23 18:37 UTC","General-Sensor-Windows
29 Aug 23 14:59 UTC",No policy,No policy,5bcab14c655f40809a230f4e480f095c,192.168.0.79,192.168.0.79,192.168.0.1,201.17.60.42,,00-d7-6d-5f-ae-7e,00-d7-6d-5f-ae-7e,normal,526017,DYJXPP3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFT-M3883,2023-10-04T20:07:33Z,2023-07-06T14:54:56Z,Mac,Ventura (13),22G120,,22.6.0,"MacBookPro17,1",Apple Inc.,Workstation,Other,,,,"General-Prevention-Mac
13 Sep 23 19:02 UTC","General-Response-Mac
06 Jul 23 14:56 UTC","General-Sensor-Mac
19 Sep 23 14:41 UTC",No policy,No policy,9aafe85ac4674860b85adc5996e25925,192.168.15.69,54.215.176.108,,179.145.16.134,,3c-06-30-46-d6-63,,normal,4294967295,C02GG0H3Q05D,6.58.17102.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Mac,LF_Mac_Scan_Agendado"
LOFT-M3673,2023-10-04T19:55:06Z,2023-07-05T20:28:56Z,Mac,Ventura (13),22G120,,22.6.0,"MacBookPro17,1",Apple Inc.,Workstation,Other,,,,"General-Prevention-Mac
13 Sep 23 18:59 UTC","General-Response-Mac
05 Jul 23 20:30 UTC","General-Sensor-Mac
19 Sep 23 15:07 UTC",No policy,No policy,c7f665008b414a3986e909dbc85d2f1c,100.127.100.1,52.8.45.162,,177.215.80.195,,b0-be-83-49-c2-fb,,normal,4294967295,C02GWHS5Q05D,6.58.17102.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Mac,LF_Mac_Scan_Agendado"
LOFT-W3984,2023-10-04T13:15:53Z,2023-03-30T14:02:26Z,Linux,Ubuntu 22.04,,,6.2.0-33-generic,Latitude 3420,Dell Inc.,Server,Laptop,,,,"General-Prevention-Linux
04 Jul 23 15:45 UTC","General-Response-Linux
30 Mar 23 14:03 UTC","General-Sensor-Linux
26 May 23 14:38 UTC",No policy,No policy,41665bc8368548ae9cf26d79ae29d7d1,192.168.1.25,192.168.1.25,,187.46.71.165,,00-d7-6d-5c-68-b8,00-d7-6d-5c-68-b8,normal,526017,3NJXPP3,6.41.13804.0,,,,,,,,,yes,,,,,,,,,,,,,,,CS-GRP-BR-Linux
CP-CWB-W1058,2023-10-04T19:45:38Z,2022-12-15T18:01:28Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.2364,Aspire A515-54,Acer,Workstation,Laptop,2023-09-21T12:00:41Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:17 UTC","General-Response-Windows
15 Dec 22 21:05 UTC","General-Sensor-Windows
29 Aug 23 16:16 UTC",No policy,No policy,6bf6f729cf764ac8a9dc9e653c8796ec,10.111.100.175,10.111.140.108,10.111.140.1,201.14.61.3,,70-69-79-a2-12-f2,70-cd-0d-35-da-2c,normal,526060,NXHQMAL00T144008CE9Z00,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
VISTA-W0084,2023-10-04T19:49:42Z,2023-07-10T15:08:43Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3448,Latitude 3410,Dell Inc.,Workstation,Laptop,2023-09-20T11:48:51Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:15 UTC","General-Response-Windows
10 Jul 23 15:11 UTC","General-Sensor-Windows
29 Aug 23 14:51 UTC",No policy,No policy,a335de9deb674d54bf4c43436c3cf06f,10.10.10.210,10.0.11.178,10.0.11.1,170.80.237.207,,00-ff-78-de-4e-59,8c-47-be-17-42-cf,normal,526060,41LGB93,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFT-W3594,2023-10-04T19:56:42Z,2022-09-29T16:09:15Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3448,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-27T14:13:37Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:16 UTC","General-Response-Windows
29 Sep 22 16:10 UTC","General-Sensor-Windows
29 Aug 23 14:59 UTC",No policy,No policy,31e55fe1c90e4305a9989dbd0ee7ac44,192.168.15.4,192.168.15.4,192.168.15.1,177.190.196.142,,00-d7-6d-2a-a0-df,00-d7-6d-2a-a0-df,normal,526017,CDGTQK3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFT-SPW-3371,2023-10-04T19:54:09Z,2021-09-11T14:48:14Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2283,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-10-04T12:12:54Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:17 UTC","General-Response-Windows
10 May 23 21:40 UTC","General-Sensor-Windows
29 Aug 23 15:25 UTC",No policy,No policy,6fd5cdabeb0242738f1f68a9c47bf482,192.168.15.166,192.168.15.166,192.168.15.1,177.9.215.1,,00-d7-6d-12-d0-95,00-d7-6d-12-d0-95,normal,526017,4VBPSH3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFT-SPW-0237,2023-09-30T18:52:50Z,2023-09-30T18:44:14Z,Windows,Windows 10,19044,Windows 10 Pro,10.0.19044.2486,Latitude 3490,Dell Inc.,Workstation,Laptop,2023-09-30T18:41:43Z,,,"General-Prevention-Windows-Workstation
30 Sep 23 18:45 UTC","General-Response-Windows
30 Sep 23 18:45 UTC","General-Sensor-Windows
30 Sep 23 18:53 UTC",No policy,No policy,5db92738238b42b3a6ebfeaf4ded2ffc,192.168.15.12,192.168.15.12,192.168.15.1,179.173.192.83,,10-5b-ad-fb-70-f7,10-5b-ad-fb-70-f7,normal,526058,88204W2,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
CP-CWB-W0988,2023-10-04T19:52:42Z,2023-03-01T12:36:59Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.1702,Aspire A515-54,Acer,Workstation,Laptop,2023-05-18T03:30:10Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:18 UTC","General-Response-Windows
01 Mar 23 12:38 UTC","General-Sensor-Windows
29 Aug 23 14:34 UTC",No policy,No policy,78fccdec013a453a91014024e3e697bf,10.111.140.140,10.111.100.144,10.111.100.1,200.170.190.57,,d8-f3-bc-6d-47-1b,70-69-79-a1-28-f3,normal,526060,NXHQMAL00T1380285F9Z00,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
LOFT-SPM-3597,2023-10-04T09:32:18Z,2023-07-05T20:35:15Z,Mac,Monterey (12),21G816,,21.6.0,"MacBookAir10,1",Apple Inc.,Workstation,Other,,,,"General-Prevention-Mac
13 Sep 23 18:53 UTC","General-Response-Mac
05 Jul 23 20:36 UTC","General-Sensor-Mac
19 Sep 23 15:05 UTC",No policy,No policy,f1c795e72ae54e669c740a1fc4df7ea9,172.16.1.92,52.8.45.162,,177.102.54.65,,3c-a6-f6-19-49-d0,,normal,4294967295,C02G3WB3Q6L4,6.58.17102.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Mac,LF_Mac_Scan_Agendado"
LOFT-SPW-3145,2023-10-04T19:57:00Z,2021-09-16T17:09:29Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2283,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-10-04T12:30:20Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:15 UTC","General-Response-Windows
02 Mar 23 13:06 UTC","General-Sensor-Windows
29 Aug 23 14:59 UTC",No policy,No policy,36ba1a526d6a466f86d082fe4be5c089,10.10.140.140,10.10.140.140,10.10.140.1,187.72.41.41,,00-d7-6d-12-ea-58,00-d7-6d-12-ea-58,normal,526017,8PBPSH3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
VISTA-W0109,2023-10-04T20:01:20Z,2023-08-30T17:30:38Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3448,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-27T20:43:23Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:17 UTC","General-Response-Windows
30 Aug 23 17:33 UTC","General-Sensor-Windows
30 Aug 23 17:47 UTC",No policy,No policy,ecc56d4956b54764a683f18df883ec0f,10.10.10.216,192.168.0.109,192.168.0.1,189.4.111.110,,00-ff-78-de-4e-59,00-d7-6d-25-8a-c8,normal,526017,47GRQK3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFT-W6179,2023-10-04T19:54:15Z,2023-04-25T18:52:13Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3448,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-10-02T11:04:35Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:17 UTC","General-Response-Windows
25 Apr 23 18:54 UTC","General-Sensor-Windows
29 Aug 23 14:36 UTC",No policy,No policy,175a8ca3e8724ecf959ef89250609384,192.168.15.78,192.168.15.78,192.168.15.1,177.68.238.17,,00-d7-6d-62-79-97,00-d7-6d-62-79-97,normal,526017,7SJXPP3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFT-M3161,2023-10-04T19:52:28Z,2023-10-03T19:15:10Z,Mac,Monterey (12),21G816,,21.6.0,"MacBookPro18,1",Apple Inc.,Workstation,Other,,,,"General-Prevention-Mac
03 Oct 23 19:16 UTC","General-Response-Mac
03 Oct 23 19:16 UTC","General-Sensor-Mac
03 Oct 23 19:16 UTC",No policy,No policy,a2a5254734394447a34c81e0a3246b20,192.168.0.12,,,177.190.196.142,,bc-d0-74-53-b1-d1,,normal,4294967295,X0HD42WQJX,6.58.17102.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Mac,LF_Mac_Scan_Agendado"
LOFT-W6417,2023-10-04T19:49:59Z,2023-05-30T18:57:02Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3448,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-27T18:13:48Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:15 UTC","General-Response-Windows
30 May 23 18:58 UTC","General-Sensor-Windows
29 Aug 23 14:59 UTC",No policy,No policy,3bbcd578142d4efa8153d6d69ce69fd1,192.168.0.70,192.168.0.70,192.168.0.1,189.122.98.208,,00-d7-6d-5c-68-90,00-d7-6d-5c-68-90,normal,526017,9NJXPP3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
LOFT-M0087,2023-10-04T20:04:51Z,2023-07-06T14:54:55Z,Mac,Ventura (13),22G120,,22.6.0,"MacBookPro16,1",Apple Inc.,Workstation,Laptop,,,,"General-Prevention-Mac
13 Sep 23 18:51 UTC","General-Response-Mac
06 Jul 23 14:56 UTC","General-Sensor-Mac
19 Sep 23 15:09 UTC",No policy,No policy,3b107ab1a5bb48dfa72e6bf2bc145b9b,100.127.100.1,52.8.61.206,,200.176.27.34,,f8-ff-c2-10-d3-fb,,normal,591597,C02ZQ3NKMD6T,6.58.17102.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Mac,LF_Mac_Scan_Agendado"
VISTA-W0077,2023-10-04T20:06:51Z,2023-07-10T18:41:40Z,Windows,Windows 11,22621,Windows 11 Pro,10.0.22621.2283,Latitude 3420,Dell Inc.,Workstation,Laptop,2023-09-20T11:45:05Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:16 UTC","General-Response-Windows
25 Jul 23 14:07 UTC","General-Sensor-Windows
29 Aug 23 15:00 UTC",No policy,No policy,f830c3a30b4b47a1a793de094b774ceb,192.168.0.115,192.168.0.115,192.168.0.1,200.188.254.202,,00-d7-6d-25-a9-31,00-d7-6d-25-a9-31,normal,526017,9CGRQK3,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CS-GRP-BR-Windows,LF_Windows_Scan_Agendado"
CP-CWB-W1120,2023-10-04T19:43:51Z,2023-01-04T16:51:47Z,Windows,Windows 10,19045,Windows 10 Pro,10.0.19045.3393,Aspire A515-54,Acer,Workstation,Laptop,2023-09-18T11:45:52Z,,,"General-Prevention-Windows-Workstation
13 Sep 23 19:16 UTC","General-Response-Windows
04 Jan 23 16:53 UTC","General-Sensor-Windows
29 Aug 23 15:01 UTC",No policy,No policy,7abb506763e74e0c88c8e67b3dcbb832,10.111.140.105,10.111.140.105,10.111.140.1,200.170.190.57,,48-51-c5-73-5c-2b,48-51-c5-73-5c-2b,normal,526060,NXHQMAL00T149071E09Z00,6.56.17010.0,,,,,,,,,no,,,,,,,,,,,,,,,"CP-CS-GRP-BR-Windows,CS-GRP-BR-Windows,LF_Windows_Scan_Agendado,TESTE-CS-GRP-BR-CP-Windows"
